crop,region,month,price_php_per_kg
Pechay,Mindanao,2024-05,41.63
Pechay,Luzon-North,2024-06,48.68
Pechay,Luzon-Central,2024-06,45.44
Pechay,Luzon-South,2024-06,50.55
Pechay,Visayas,2024-06,45.2
Pechay,Mindanao,2024-06,45.89
Pechay,Luzon-North,2024-07,53.79
Pechay,Luzon-Central,2024-07,49.31
Pechay,Luzon-South,2024-07,49.76
Pechay,Visayas,2024-07,49.8
Pechay,Mindanao,2024-07,45.4
Pechay,Luzon-North,2024-08,48.18
Pechay,Luzon-Central,2024-08,50.42
Pechay,Luzon-South,2024-08,51.82
Pechay,Visayas,2024-08,57.37
Pechay,Mindanao,2024-08,50.34
Pechay,Luzon-North,2024-09,46.58
Pechay,Luzon-Central,2024-09,50.5
Pechay,Luzon-South,2024-09,52.54
Pechay,Visayas,2024-09,52.04
Pechay,Mindanao,2024-09,46.73
Pechay,Luzon-North,2024-10,49.67
Pechay,Luzon-Central,2024-10,50.7
Pechay,Luzon-South,2024-10,48.72
Pechay,Visayas,2024-10,57.08
Pechay,Mindanao,2024-10,51.42
Pechay,Luzon-North,2024-11,49.07
Pechay,Luzon-Central,2024-11,46.99
Pechay,Luzon-South,2024-11,50.0
Pechay,Visayas,2024-11,48.44
Pechay,Mindanao,2024-11,45.5
Pechay,Luzon-North,2024-12,47.83
Pechay,Luzon-Central,2024-12,46.7
Pechay,Luzon-South,2024-12,55.6
Pechay,Visayas,2024-12,52.52
Pechay,Mindanao,2024-12,44.57
Pechay,Luzon-North,2025-01,50.83
Pechay,Luzon-Central,2025-01,42.21
Pechay,Luzon-South,2025-01,46.67
Pechay,Visayas,2025-01,49.96
Pechay,Mindanao,2025-01,42.41
Pechay,Luzon-North,2025-02,49.01
Pechay,Luzon-Central,2025-02,44.75
Pechay,Luzon-South,2025-02,54.06
Pechay,Visayas,2025-02,55.04
Pechay,Mindanao,2025-02,45.74
Pechay,Luzon-North,2025-03,45.25
Pechay,Luzon-Central,2025-03,45.66
Pechay,Luzon-South,2025-03,50.41
Pechay,Visayas,2025-03,47.17
Pechay,Mindanao,2025-03,43.65
Pechay,Luzon-North,2025-04,47.49
Pechay,Luzon-Central,2025-04,44.51
Pechay,Luzon-South,2025-04,51.95
Pechay,Visayas,2025-04,52.55
Pechay,Mindanao,2025-04,40.9
Pechay,Luzon-North,2025-05,47.33
Pechay,Luzon-Central,2025-05,43.27
Pechay,Luzon-South,2025-05,50.82
Pechay,Visayas,2025-05,48.6
Pechay,Mindanao,2025-05,45.77
Pechay,Luzon-North,2025-06,50.14
Pechay,Luzon-Central,2025-06,49.51
Pechay,Luzon-South,2025-06,51.27
Pechay,Visayas,2025-06,49.25
Pechay,Mindanao,2025-06,49.78
Pechay,Luzon-North,2025-07,50.42
Pechay,Luzon-Central,2025-07,52.19
Pechay,Luzon-South,2025-07,54.55
Pechay,Visayas,2025-07,56.78
Pechay,Mindanao,2025-07,51.63
Pechay,Luzon-North,2025-08,54.44
Pechay,Luzon-Central,2025-08,54.99
Pechay,Luzon-South,2025-08,52.04
Pechay,Visayas,2025-08,60.33
Pechay,Mindanao,2025-08,49.18
Pechay,Luzon-North,2025-09,54.39
Pechay,Luzon-Central,2025-09,52.59
Pechay,Luzon-South,2025-09,58.49
Pechay,Visayas,2025-09,64.04
Pechay,Mindanao,2025-09,46.21
Pechay,Luzon-North,2025-10,53.16
Pechay,Luzon-Central,2025-10,49.1
Pechay,Luzon-South,2025-10,58.94
Pechay,Visayas,2025-10,56.07
Pechay,Mindanao,2025-10,50.46
Pechay,Luzon-North,2025-11,49.33
Pechay,Luzon-Central,2025-11,49.93
Pechay,Luzon-South,2025-11,55.53
Pechay,Visayas,2025-11,53.28
Pechay,Mindanao,2025-11,46.92
Pechay,Luzon-North,2025-12,46.04
Pechay,Luzon-Central,2025-12,48.31
Pechay,Luzon-South,2025-12,54.27
Pechay,Visayas,2025-12,52.04
Pechay,Mindanao,2025-12,48.68
Pechay,Luzon-North,2026-01,44.63
Pechay,Luzon-Central,2026-01,43.38
Pechay,Luzon-South,2026-01,48.66
Pechay,Visayas,2026-01,52.48
Pechay,Mindanao,2026-01,46.35
Pechay,Luzon-North,2026-02,49.83
Pechay,Luzon-Central,2026-02,47.87
Pechay,Luzon-South,2026-02,54.43
Pechay,Visayas,2026-02,52.75
Pechay,Mindanao,2026-02,43.59
Pechay,Luzon-North,2026-03,45.7
Pechay,Luzon-Central,2026-03,51.72
Pechay,Luzon-South,2026-03,45.15
Pechay,Visayas,2026-03,52.17
Pechay,Mindanao,2026-03,48.62
Pechay,Luzon-North,2026-04,49.62
Pechay,Luzon-Central,2026-04,44.59
Pechay,Luzon-South,2026-04,50.88
Pechay,Visayas,2026-04,54.59
Pechay,Mindanao,2026-04,47.78
Sweet Potato,Luzon-North,2022-01,36.33
Sweet Potato,Luzon-Central,2022-01,34.02
Sweet Potato,Luzon-South,2022-01,38.78
Sweet Potato,Visayas,2022-01,40.43
Sweet Potato,Mindanao,2022-01,31.99
Sweet Potato,Luzon-North,2022-02,32.47
Sweet Potato,Luzon-Central,2022-02,34.28
Sweet Potato,Luzon-South,2022-02,40.03
Sweet Potato,Visayas,2022-02,39.11
Sweet Potato,Mindanao,2022-02,32.94
Sweet Potato,Luzon-North,2022-03,38.05
Sweet Potato,Luzon-Central,2022-03,30.92
Sweet Potato,Luzon-South,2022-03,37.28
Sweet Potato,Visayas,2022-03,35.64
Sweet Potato,Mindanao,2022-03,31.67
Sweet Potato,Luzon-North,2022-04,33.78
Sweet Potato,Luzon-Central,2022-04,34.73
Sweet Potato,Luzon-South,2022-04,33.66
Sweet Potato,Visayas,2022-04,35.35
Sweet Potato,Mindanao,2022-04,28.79
Sweet Potato,Luzon-North,2022-05,35.18
Sweet Potato,Luzon-Central,2022-05,32.22
Sweet Potato,Luzon-South,2022-05,36.82
Sweet Potato,Visayas,2022-05,35.1
Sweet Potato,Mindanao,2022-05,31.37
Sweet Potato,Luzon-North,2022-06,37.62
Sweet Potato,Luzon-Central,2022-06,34.03
Sweet Potato,Luzon-South,2022-06,38.72
Sweet Potato,Visayas,2022-06,39.64
Sweet Potato,Mindanao,2022-06,32.67
Sweet Potato,Luzon-North,2022-07,33.95
Sweet Potato,Luzon-Central,2022-07,37.09
Sweet Potato,Luzon-South,2022-07,38.99
Sweet Potato,Visayas,2022-07,41.72
Sweet Potato,Mindanao,2022-07,30.8
Sweet Potato,Luzon-North,2022-08,35.4
Sweet Potato,Luzon-Central,2022-08,33.08
Sweet Potato,Luzon-South,2022-08,38.74
Sweet Potato,Visayas,2022-08,43.85
Sweet Potato,Mindanao,2022-08,36.9
Sweet Potato,Luzon-North,2022-09,39.24
Sweet Potato,Luzon-Central,2022-09,37.98
Sweet Potato,Luzon-South,2022-09,42.84
Sweet Potato,Visayas,2022-09,41.81
Sweet Potato,Mindanao,2022-09,37.28
Sweet Potato,Luzon-North,2022-10,38.18
Sweet Potato,Luzon-Central,2022-10,32.42
Sweet Potato,Luzon-South,2022-10,39.04
Sweet Potato,Visayas,2022-10,43.73
Sweet Potato,Mindanao,2022-10,34.56
Sweet Potato,Luzon-North,2022-11,35.56
Sweet Potato,Luzon-Central,2022-11,33.34
Sweet Potato,Luzon-South,2022-11,36.7
Sweet Potato,Visayas,2022-11,40.86
Sweet Potato,Mindanao,2022-11,32.87
Sweet Potato,Luzon-North,2022-12,33.33
Sweet Potato,Luzon-Central,2022-12,28.48
Sweet Potato,Luzon-South,2022-12,35.83
Sweet Potato,Visayas,2022-12,34.21
Sweet Potato,Mindanao,2022-12,29.69
Sweet Potato,Luzon-North,2023-01,36.54
Sweet Potato,Luzon-Central,2023-01,34.93
Sweet Potato,Luzon-South,2023-01,33.36
Sweet Potato,Visayas,2023-01,39.57
Sweet Potato,Mindanao,2023-01,33.43
Sweet Potato,Luzon-North,2023-02,33.78
Sweet Potato,Luzon-Central,2023-02,34.99
Sweet Potato,Luzon-South,2023-02,33.91
Sweet Potato,Visayas,2023-02,35.68
Sweet Potato,Mindanao,2023-02,30.34
Sweet Potato,Luzon-North,2023-03,32.21
Sweet Potato,Luzon-Central,2023-03,34.18
Sweet Potato,Luzon-South,2023-03,33.43
Sweet Potato,Visayas,2023-03,34.72
Sweet Potato,Mindanao,2023-03,30.21
Sweet Potato,Luzon-North,2023-04,34.1
Sweet Potato,Luzon-Central,2023-04,31.87
Sweet Potato,Luzon-South,2023-04,36.99
Sweet Potato,Visayas,2023-04,35.17
Sweet Potato,Mindanao,2023-04,29.38
Sweet Potato,Luzon-North,2023-05,33.61
Sweet Potato,Luzon-Central,2023-05,33.16
Sweet Potato,Luzon-South,2023-05,34.52
Sweet Potato,Visayas,2023-05,37.75
Sweet Potato,Mindanao,2023-05,34.97
Sweet Potato,Luzon-North,2023-06,34.85
Sweet Potato,Luzon-Central,2023-06,34.53
Sweet Potato,Luzon-South,2023-06,40.23
Sweet Potato,Visayas,2023-06,37.5
Sweet Potato,Mindanao,2023-06,31.96
Sweet Potato,Luzon-North,2023-07,34.93
Sweet Potato,Luzon-Central,2023-07,36.18
Sweet Potato,Luzon-South,2023-07,39.79
Sweet Potato,Visayas,2023-07,39.6
Sweet Potato,Mindanao,2023-07,34.43
Sweet Potato,Luzon-North,2023-08,41.18
Sweet Potato,Luzon-Central,2023-08,38.78
Sweet Potato,Luzon-South,2023-08,37.79
Sweet Potato,Visayas,2023-08,41.78
Sweet Potato,Mindanao,2023-08,36.18
Sweet Potato,Luzon-North,2023-09,40.84
Sweet Potato,Luzon-Central,2023-09,37.42
Sweet Potato,Luzon-South,2023-09,40.05
Sweet Potato,Visayas,2023-09,41.59
Sweet Potato,Mindanao,2023-09,33.39
Sweet Potato,Luzon-North,2023-10,37.97
Sweet Potato,Luzon-Central,2023-10,35.4
Sweet Potato,Luzon-South,2023-10,40.85
Sweet Potato,Visayas,2023-10,38.94
Sweet Potato,Mindanao,2023-10,34.58
Sweet Potato,Luzon-North,2023-11,34.15
Sweet Potato,Luzon-Central,2023-11,32.63
Sweet Potato,Luzon-South,2023-11,39.02
Sweet Potato,Visayas,2023-11,37.87
Sweet Potato,Mindanao,2023-11,34.13
Sweet Potato,Luzon-North,2023-12,33.24
Sweet Potato,Luzon-Central,2023-12,33.96
Sweet Potato,Luzon-South,2023-12,33.84
Sweet Potato,Visayas,2023-12,37.11
Sweet Potato,Mindanao,2023-12,31.91
Sweet Potato,Luzon-North,2024-01,36.24
Sweet Potato,Luzon-Central,2024-01,34.11
Sweet Potato,Luzon-South,2024-01,36.65
Sweet Potato,Visayas,2024-01,39.62
Sweet Potato,Mindanao,2024-01,33.06
Sweet Potato,Luzon-North,2024-02,36.17
Sweet Potato,Luzon-Central,2024-02,35.11
Sweet Potato,Luzon-South,2024-02,36.86
Sweet Potato,Visayas,2024-02,37.48
Sweet Potato,Mindanao,2024-02,33.29
Sweet Potato,Luzon-North,2024-03,33.46
Sweet Potato,Luzon-Central,2024-03,33.44
Sweet Potato,Luzon-South,2024-03,37.87
Sweet Potato,Visayas,2024-03,38.48
Sweet Potato,Mindanao,2024-03,31.17
Sweet Potato,Luzon-North,2024-04,31.65
Sweet Potato,Luzon-Central,2024-04,32.38
Sweet Potato,Luzon-South,2024-04,35.3
Sweet Potato,Visayas,2024-04,38.56
Sweet Potato,Mindanao,2024-04,30.86
Sweet Potato,Luzon-North,2024-05,34.18
Sweet Potato,Luzon-Central,2024-05,34.38
Sweet Potato,Luzon-South,2024-05,35.4
Sweet Potato,Visayas,2024-05,37.01
Sweet Potato,Mindanao,2024-05,34.88
Sweet Potato,Luzon-North,2024-06,38.64
Sweet Potato,Luzon-Central,2024-06,35.61
Sweet Potato,Luzon-South,2024-06,38.27
Sweet Potato,Visayas,2024-06,36.96
Sweet Potato,Mindanao,2024-06,34.38
Sweet Potato,Luzon-North,2024-07,37.14
Sweet Potato,Luzon-Central,2024-07,35.94
Sweet Potato,Luzon-South,2024-07,37.88
Sweet Potato,Visayas,2024-07,39.97
Sweet Potato,Mindanao,2024-07,34.12
Sweet Potato,Luzon-North,2024-08,39.42
Sweet Potato,Luzon-Central,2024-08,39.92
Sweet Potato,Luzon-South,2024-08,41.49
Sweet Potato,Visayas,2024-08,38.44
Sweet Potato,Mindanao,2024-08,34.34
Sweet Potato,Luzon-North,2024-09,36.4
Sweet Potato,Luzon-Central,2024-09,36.44
Sweet Potato,Luzon-South,2024-09,42.67
Sweet Potato,Visayas,2024-09,43.55
Sweet Potato,Mindanao,2024-09,35.66
Sweet Potato,Luzon-North,2024-10,38.64
Sweet Potato,Luzon-Central,2024-10,35.22
Sweet Potato,Luzon-South,2024-10,37.19
Sweet Potato,Visayas,2024-10,38.28
Sweet Potato,Mindanao,2024-10,33.94
Sweet Potato,Luzon-North,2024-11,38.58
Sweet Potato,Luzon-Central,2024-11,32.26
Sweet Potato,Luzon-South,2024-11,40.17
Sweet Potato,Visayas,2024-11,41.49
Sweet Potato,Mindanao,2024-11,33.19
Sweet Potato,Luzon-North,2024-12,35.24
Sweet Potato,Luzon-Central,2024-12,32.87
Sweet Potato,Luzon-South,2024-12,37.05
Sweet Potato,Visayas,2024-12,39.41
Sweet Potato,Mindanao,2024-12,32.87
Sweet Potato,Luzon-North,2025-01,37.1
Sweet Potato,Luzon-Central,2025-01,35.94
Sweet Potato,Luzon-South,2025-01,37.74
Sweet Potato,Visayas,2025-01,38.79
Sweet Potato,Mindanao,2025-01,32.76
Sweet Potato,Luzon-North,2025-02,35.96
Sweet Potato,Luzon-Central,2025-02,32.04
Sweet Potato,Luzon-South,2025-02,37.87
Sweet Potato,Visayas,2025-02,38.57
Sweet Potato,Mindanao,2025-02,31.45
Sweet Potato,Luzon-North,2025-03,37.99
Sweet Potato,Luzon-Central,2025-03,31.32
Sweet Potato,Luzon-South,2025-03,34.44
Sweet Potato,Visayas,2025-03,37.55
Sweet Potato,Mindanao,2025-03,28.8
Sweet Potato,Luzon-North,2025-04,32.61
Sweet Potato,Luzon-Central,2025-04,30.11
Sweet Potato,Luzon-South,2025-04,33.93
Sweet Potato,Visayas,2025-04,36.42
Sweet Potato,Mindanao,2025-04,32.08
Sweet Potato,Luzon-North,2025-05,36.59
Sweet Potato,Luzon-Central,2025-05,34.63
Sweet Potato,Luzon-South,2025-05,38.56
Sweet Potato,Visayas,2025-05,38.55
Sweet Potato,Mindanao,2025-05,31.49
Sweet Potato,Luzon-North,2025-06,38.11
Sweet Potato,Luzon-Central,2025-06,33.81
Sweet Potato,Luzon-South,2025-06,36.74
Sweet Potato,Visayas,2025-06,41.97
Sweet Potato,Mindanao,2025-06,34.89
Sweet Potato,Luzon-North,2025-07,37.58
Sweet Potato,Luzon-Central,2025-07,37.03
Sweet Potato,Luzon-South,2025-07,40.74
Sweet Potato,Visayas,2025-07,37.4
Sweet Potato,Mindanao,2025-07,34.4
Sweet Potato,Luzon-North,2025-08,36.65
Sweet Potato,Luzon-Central,2025-08,37.62
Sweet Potato,Luzon-South,2025-08,39.52
Sweet Potato,Visayas,2025-08,44.93
Sweet Potato,Mindanao,2025-08,37.16
Sweet Potato,Luzon-North,2025-09,38.06
Sweet Potato,Luzon-Central,2025-09,38.05
Sweet Potato,Luzon-South,2025-09,39.13
Sweet Potato,Visayas,2025-09,42.93
Sweet Potato,Mindanao,2025-09,37.91
Sweet Potato,Luzon-North,2025-10,38.77
Sweet Potato,Luzon-Central,2025-10,33.19
Sweet Potato,Luzon-South,2025-10,39.51
Sweet Potato,Visayas,2025-10,42.38
Sweet Potato,Mindanao,2025-10,36.13
Sweet Potato,Luzon-North,2025-11,38.25
Sweet Potato,Luzon-Central,2025-11,32.47
Sweet Potato,Luzon-South,2025-11,38.96
Sweet Potato,Visayas,2025-11,37.77
Sweet Potato,Mindanao,2025-11,33.95
Sweet Potato,Luzon-North,2025-12,36.18
Sweet Potato,Luzon-Central,2025-12,35.21
Sweet Potato,Luzon-South,2025-12,36.15
Sweet Potato,Visayas,2025-12,38.65
Sweet Potato,Mindanao,2025-12,31.04
Sweet Potato,Luzon-North,2026-01,32.96
Sweet Potato,Luzon-Central,2026-01,34.99
Sweet Potato,Luzon-South,2026-01,37.14
Sweet Potato,Visayas,2026-01,35.2
Sweet Potato,Mindanao,2026-01,31.58
Sweet Potato,Luzon-North,2026-02,35.51
Sweet Potato,Luzon-Central,2026-02,36.71
Sweet Potato,Luzon-South,2026-02,39.2
Sweet Potato,Visayas,2026-02,39.85
Sweet Potato,Mindanao,2026-02,30.04
Sweet Potato,Luzon-North,2026-03,34.25
Sweet Potato,Luzon-Central,2026-03,33.84
Sweet Potato,Luzon-South,2026-03,36.86
Sweet Potato,Visayas,2026-03,37.95
Sweet Potato,Mindanao,2026-03,31.64
Sweet Potato,Luzon-North,2026-04,37.08
Sweet Potato,Luzon-Central,2026-04,35.14
Sweet Potato,Luzon-South,2026-04,35.61
Sweet Potato,Visayas,2026-04,35.0
Sweet Potato,Mindanao,2026-04,34.96
Cassava,Luzon-North,2022-01,31.71
Cassava,Luzon-Central,2022-01,31.46
Cassava,Luzon-South,2022-01,29.92
Cassava,Visayas,2022-01,32.78
Cassava,Mindanao,2022-01,27.33
Cassava,Luzon-North,2022-02,30.72
Cassava,Luzon-Central,2022-02,29.22
Cassava,Luzon-South,2022-02,34.52
Cassava,Visayas,2022-02,33.3
Cassava,Mindanao,2022-02,27.84
Cassava,Luzon-North,2022-03,30.73
Cassava,Luzon-Central,2022-03,27.54
Cassava,Luzon-South,2022-03,29.98
Cassava,Visayas,2022-03,34.94
Cassava,Mindanao,2022-03,25.94
Cassava,Luzon-North,2022-04,28.12
Cassava,Luzon-Central,2022-04,27.73
Cassava,Luzon-South,2022-04,28.66
Cassava,Visayas,2022-04,27.84
Cassava,Mindanao,2022-04,28.23
Cassava,Luzon-North,2022-05,28.3
Cassava,Luzon-Central,2022-05,27.52
Cassava,Luzon-South,2022-05,30.36
Cassava,Visayas,2022-05,30.25
Cassava,Mindanao,2022-05,25.92
Cassava,Luzon-North,2022-06,30.95
Cassava,Luzon-Central,2022-06,33.02
Cassava,Luzon-South,2022-06,33.43
Cassava,Visayas,2022-06,34.4
Cassava,Mindanao,2022-06,26.4
Cassava,Luzon-North,2022-07,31.61
Cassava,Luzon-Central,2022-07,28.58
Cassava,Luzon-South,2022-07,34.52
Cassava,Visayas,2022-07,33.79
Cassava,Mindanao,2022-07,29.49
Cassava,Luzon-North,2022-08,33.05
Cassava,Luzon-Central,2022-08,30.94
Cassava,Luzon-South,2022-08,32.2
Cassava,Visayas,2022-08,36.9
Cassava,Mindanao,2022-08,28.73
Cassava,Luzon-North,2022-09,31.84
Cassava,Luzon-Central,2022-09,32.01
Cassava,Luzon-South,2022-09,34.28
Cassava,Visayas,2022-09,37.03
Cassava,Mindanao,2022-09,33.07
Cassava,Luzon-North,2022-10,33.09
Cassava,Luzon-Central,2022-10,31.68
Cassava,Luzon-South,2022-10,34.35
Cassava,Visayas,2022-10,36.81
Cassava,Mindanao,2022-10,27.58
Cassava,Luzon-North,2022-11,31.47
Cassava,Luzon-Central,2022-11,28.28
Cassava,Luzon-South,2022-11,30.44
Cassava,Visayas,2022-11,33.39
Cassava,Mindanao,2022-11,28.18
Cassava,Luzon-North,2022-12,31.22
Cassava,Luzon-Central,2022-12,30.73
Cassava,Luzon-South,2022-12,28.14
Cassava,Visayas,2022-12,32.65
Cassava,Mindanao,2022-12,30.98
Cassava,Luzon-North,2023-01,31.7
Cassava,Luzon-Central,2023-01,31.28
Cassava,Luzon-South,2023-01,32.06
Cassava,Visayas,2023-01,30.45
Cassava,Mindanao,2023-01,26.66
Cassava,Luzon-North,2023-02,31.5
Cassava,Luzon-Central,2023-02,30.6
Cassava,Luzon-South,2023-02,30.77
Cassava,Visayas,2023-02,32.41
Cassava,Mindanao,2023-02,28.66
Cassava,Luzon-North,2023-03,26.95
Cassava,Luzon-Central,2023-03,27.86
Cassava,Luzon-South,2023-03,33.53
Cassava,Visayas,2023-03,35.4
Cassava,Mindanao,2023-03,27.32
Cassava,Luzon-North,2023-04,31.96
Cassava,Luzon-Central,2023-04,27.36
Cassava,Luzon-South,2023-04,29.49
Cassava,Visayas,2023-04,28.07
Cassava,Mindanao,2023-04,28.53
Cassava,Luzon-North,2023-05,29.36
Cassava,Luzon-Central,2023-05,32.1
Cassava,Luzon-South,2023-05,31.94
Cassava,Visayas,2023-05,32.62
Cassava,Mindanao,2023-05,25.31
Cassava,Luzon-North,2023-06,33.53
Cassava,Luzon-Central,2023-06,29.39
Cassava,Luzon-South,2023-06,32.48
Cassava,Visayas,2023-06,29.95
Cassava,Mindanao,2023-06,30.35
Cassava,Luzon-North,2023-07,33.74
Cassava,Luzon-Central,2023-07,29.92
Cassava,Luzon-South,2023-07,33.91
Cassava,Visayas,2023-07,35.4
Cassava,Mindanao,2023-07,31.34
Cassava,Luzon-North,2023-08,33.9
Cassava,Luzon-Central,2023-08,35.17
Cassava,Luzon-South,2023-08,34.98
Cassava,Visayas,2023-08,35.31
Cassava,Mindanao,2023-08,30.63
Cassava,Luzon-North,2023-09,30.0
Cassava,Luzon-Central,2023-09,31.67
Cassava,Luzon-South,2023-09,37.92
Cassava,Visayas,2023-09,37.62
Cassava,Mindanao,2023-09,30.66
Cassava,Luzon-North,2023-10,33.78
Cassava,Luzon-Central,2023-10,28.64
Cassava,Luzon-South,2023-10,34.36
Cassava,Visayas,2023-10,36.79
Cassava,Mindanao,2023-10,31.95
Cassava,Luzon-North,2023-11,30.17
Cassava,Luzon-Central,2023-11,31.52
Cassava,Luzon-South,2023-11,36.05
Cassava,Visayas,2023-11,33.18
Cassava,Mindanao,2023-11,30.28
Cassava,Luzon-North,2023-12,28.41
Cassava,Luzon-Central,2023-12,26.67
Cassava,Luzon-South,2023-12,33.35
Cassava,Visayas,2023-12,33.36
Cassava,Mindanao,2023-12,28.95
Cassava,Luzon-North,2024-01,29.96
Cassava,Luzon-Central,2024-01,29.19
Cassava,Luzon-South,2024-01,33.72
Cassava,Visayas,2024-01,36.2
Cassava,Mindanao,2024-01,28.39
Cassava,Luzon-North,2024-02,28.34
Cassava,Luzon-Central,2024-02,31.56
Cassava,Luzon-South,2024-02,33.43
Cassava,Visayas,2024-02,34.52
Cassava,Mindanao,2024-02,29.0
Cassava,Luzon-North,2024-03,33.51
Cassava,Luzon-Central,2024-03,28.92
Cassava,Luzon-South,2024-03,32.33
Cassava,Visayas,2024-03,29.4
Cassava,Mindanao,2024-03,27.1
Cassava,Luzon-North,2024-04,28.72
Cassava,Luzon-Central,2024-04,28.51
Cassava,Luzon-South,2024-04,31.77
Cassava,Visayas,2024-04,30.91
Cassava,Mindanao,2024-04,30.06
Cassava,Luzon-North,2024-05,28.78
Cassava,Luzon-Central,2024-05,28.52
Cassava,Luzon-South,2024-05,32.3
Cassava,Visayas,2024-05,30.77
Cassava,Mindanao,2024-05,29.08
Cassava,Luzon-North,2024-06,32.69
Cassava,Luzon-Central,2024-06,29.97
Cassava,Luzon-South,2024-06,36.45
Cassava,Visayas,2024-06,34.36
Cassava,Mindanao,2024-06,29.88
Cassava,Luzon-North,2024-07,31.08
Cassava,Luzon-Central,2024-07,28.72
Cassava,Luzon-South,2024-07,33.2
Cassava,Visayas,2024-07,34.7
Cassava,Mindanao,2024-07,29.68
Cassava,Luzon-North,2024-08,35.58
Cassava,Luzon-Central,2024-08,28.95
Cassava,Luzon-South,2024-08,33.92
Cassava,Visayas,2024-08,33.61
Cassava,Mindanao,2024-08,34.0
Cassava,Luzon-North,2024-09,33.93
Cassava,Luzon-Central,2024-09,32.66
Cassava,Luzon-South,2024-09,34.64
Cassava,Visayas,2024-09,39.42
Cassava,Mindanao,2024-09,31.81
Cassava,Luzon-North,2024-10,34.1
Cassava,Luzon-Central,2024-10,29.07
Cassava,Luzon-South,2024-10,37.49
Cassava,Visayas,2024-10,37.14
Cassava,Mindanao,2024-10,32.23
Cassava,Luzon-North,2024-11,33.87
Cassava,Luzon-Central,2024-11,30.32
Cassava,Luzon-South,2024-11,33.2
Cassava,Visayas,2024-11,35.68
Cassava,Mindanao,2024-11,30.29
Cassava,Luzon-North,2024-12,30.92
Cassava,Luzon-Central,2024-12,30.12
Cassava,Luzon-South,2024-12,32.04
Cassava,Visayas,2024-12,35.02
Cassava,Mindanao,2024-12,30.48
Cassava,Luzon-North,2025-01,31.36
Cassava,Luzon-Central,2025-01,32.93
Cassava,Luzon-South,2025-01,30.37
Cassava,Visayas,2025-01,33.46
Cassava,Mindanao,2025-01,31.66
Cassava,Luzon-North,2025-02,30.72
Cassava,Luzon-Central,2025-02,27.71
Cassava,Luzon-South,2025-02,35.27
Cassava,Visayas,2025-02,34.83
Cassava,Mindanao,2025-02,27.44
Cassava,Luzon-North,2025-03,31.67
Cassava,Luzon-Central,2025-03,27.76
Cassava,Luzon-South,2025-03,29.85
Cassava,Visayas,2025-03,32.67
Cassava,Mindanao,2025-03,27.67
Cassava,Luzon-North,2025-04,28.54
Cassava,Luzon-Central,2025-04,28.47
Cassava,Luzon-South,2025-04,30.12
Cassava,Visayas,2025-04,32.73
Cassava,Mindanao,2025-04,28.06
Cassava,Luzon-North,2025-05,32.03
Cassava,Luzon-Central,2025-05,28.97
Cassava,Luzon-South,2025-05,30.25
Cassava,Visayas,2025-05,31.14
Cassava,Mindanao,2025-05,28.36
Cassava,Luzon-North,2025-06,34.67
Cassava,Luzon-Central,2025-06,32.21
Cassava,Luzon-South,2025-06,32.7
Cassava,Visayas,2025-06,36.4
Cassava,Mindanao,2025-06,28.19
Cassava,Luzon-North,2025-07,34.86
Cassava,Luzon-Central,2025-07,31.23
Cassava,Luzon-South,2025-07,36.17
Cassava,Visayas,2025-07,36.95
Cassava,Mindanao,2025-07,30.42
Cassava,Luzon-North,2025-08,35.37
Cassava,Luzon-Central,2025-08,31.61
Cassava,Luzon-South,2025-08,36.4
Cassava,Visayas,2025-08,39.63
Cassava,Mindanao,2025-08,39.02
Cassava,Luzon-North,2025-09,36.73
Cassava,Luzon-Central,2025-09,34.21
Cassava,Luzon-South,2025-09,35.35
Cassava,Visayas,2025-09,40.35
Cassava,Mindanao,2025-09,30.25
Cassava,Luzon-North,2025-10,32.87
Cassava,Luzon-Central,2025-10,33.47
Cassava,Luzon-South,2025-10,33.79
Cassava,Visayas,2025-10,39.86
Cassava,Mindanao,2025-10,33.61
Cassava,Luzon-North,2025-11,31.47
Cassava,Luzon-Central,2025-11,30.23
Cassava,Luzon-South,2025-11,31.76
Cassava,Visayas,2025-11,32.52
Cassava,Mindanao,2025-11,30.8
Cassava,Luzon-North,2025-12,32.8
Cassava,Luzon-Central,2025-12,31.07
Cassava,Luzon-South,2025-12,33.83
Cassava,Visayas,2025-12,33.37
Cassava,Mindanao,2025-12,30.11
Cassava,Luzon-North,2026-01,29.48
Cassava,Luzon-Central,2026-01,30.58
Cassava,Luzon-South,2026-01,35.91
Cassava,Visayas,2026-01,36.67
Cassava,Mindanao,2026-01,28.92
Cassava,Luzon-North,2026-02,31.35
Cassava,Luzon-Central,2026-02,32.73
Cassava,Luzon-South,2026-02,36.49
Cassava,Visayas,2026-02,31.84
Cassava,Mindanao,2026-02,29.01
Cassava,Luzon-North,2026-03,31.33
Cassava,Luzon-Central,2026-03,31.55
Cassava,Luzon-South,2026-03,31.14
Cassava,Visayas,2026-03,34.52
Cassava,Mindanao,2026-03,28.36
Cassava,Luzon-North,2026-04,34.35
Cassava,Luzon-Central,2026-04,30.09
Cassava,Luzon-South,2026-04,32.0
Cassava,Visayas,2026-04,32.58
Cassava,Mindanao,2026-04,30.05
Ginger,Luzon-North,2022-01,169.81
Ginger,Luzon-Central,2022-01,174.29
Ginger,Luzon-South,2022-01,175.87
Ginger,Visayas,2022-01,186.58
Ginger,Mindanao,2022-01,156.14
